id,batch,longDescription,country,tags,status
28894,S23,"Lysto is a task automation platform built for go-to-market (GTM) teams, designed to streamline workflows and reduce time spent on administrative tasks. By aggregating data from your video calls, emails, and other data sources like internal documents and product analytics, Lysto automates key GTM tasks such as updating CRM records, drafting personalized follow-up emails, and logging customer issues in tools like Slack or JIRA. Each task can be fully automated or flagged for final review in Lysto’s task inbox, providing both efficiency and oversight.",United States of America,"['Artificial Intelligence', 'B2B', 'Workflow Automation', 'Customer Success', 'Sales']",Inactive
28868,S23,"Briefer helps data scientists and analysts build interactive visualizations and data apps using a Notion-like interface.

Connect to your data sources, write SQL or Python, collaborate through comments and multiplayer editing, and run code in whichever compute environments you need.",Brazil,"['Developer Tools', 'B2B', 'Data Science', 'Data Engineering', 'Data Visualization']",Inactive
28858,S23,"CraftOS is how wineries track and sell their wine. 83% of wine production in the US comes from small batch wineries, we provide inventory tracking and POS tools for them.",United States of America,"['SaaS', 'B2B', 'Retail']",Inactive
28838,S23,"Empower is a developer platform for fine-tuned LLMs. It aims to provide best-in-class infrastructure and prebuilt, task-specific base models as building blocks, enabling developers to cost-effectively build and deploy fine-tuned LLMs for their specific use cases, offering an alternative to expensive and slow general-purpose LLMs without compromising on response quality.
",United States of America,"['Artificial Intelligence', 'Generative AI', 'Machine Learning', 'SaaS', 'AI']",Inactive
28813,S23,,United States of America,['Generative AI'],Inactive
28799,S23,"Use Remy to discover upcoming engineering work, perform automatic triage and speed up your design reviews. ",United States of America,"['Artificial Intelligence', 'Generative AI', 'B2B', 'Productivity', 'Security']",Inactive
29124,S23,"Onward is a new take on conversation intelligence and automation. We streamline follow-ups, CRM updates, ticket creation, and other tasks after every conversation — helping you connect this knowledge to the rest of your tools.",,,Inactive
29107,S23,"Saatvy is a transparent, personalized and natural wellness platform to manage chronic conditions such as gut/sleep disorder, diabetes, arthritis, and postpartum thyroiditis. We do this by personalizing the health plans which are created by experienced and authentic Ayurveda practitioners.

Several people in the USA have trusted us with their natural wellness journeys. The biggest benefit our customers find in the first consultation is understanding the root causes of their health issues, where traditional medicine often falls short. Our Ayurvedic practitioners have decades of experience, with some serving on Ayurveda boards in the USA.",United States of America,"['Consumer Health Services', 'Health & Wellness', 'AI']",Inactive
29102,S23,Kips Health enables physical therapists to automatically collect RTM reimbursements with only 5 minutes of work.,United States of America,"['Artificial Intelligence', 'Consumer Health Services', 'Health Tech', 'Healthcare']",Inactive
29089,S23,"Line.Build is software for contractors to seamlessly find and apply for financing and rebates for energy efficiency upgrades. With buildings accounting for almost 40% of US GHG emissions, retrofitting for efficiency is essential to reduce emissions and load on the grid, but expensive. Over $80B of rebates, incentives and financing is available but hyper-fragmented across utilities, federal funds, grants, and green lending programs. Line consolidates disparate sources of funds and simplifies finding and applying for incentives and financing.

Line is designed to be user-friendly, available in multiple languages, and accessible on both web and mobile devices. Additionally, it provides an API that seamlessly integrates with existing quoting tools, enhancing efficiency and convenience.",United States of America,"['Payments', 'Construction', 'Climate', 'Renewable Energy', 'ClimateTech']",Inactive
28994,S23,"We built Vango excited by the future where generative visual AI models like stable diffusion dramatically reduce the barrier to create content. While spending 8 months building products for creatives, we found ourselves building hacky tools to address many of frustrations we had with visual AI. 

So we decided to build the devtool we needed: Vango is a flexible evaluation platform that makes it 10x improve visual models. Developers using visual AI models at scale use Vango to learn quantitative ways to improve their model, saving them ~10 hours per week. 

Major companies building visual products have already begun integrating diffusion models, including Adobe, Disney, Activision Blizzard, Canva, and Snap. By 2025, it is estimated that 1 billion images per day will be AI-generated. ",United States of America,"['Developer Tools', 'Generative AI', 'Design', 'Gaming', 'AI']",Inactive
28920,S23,"Unhaze is a revenue optimization tool for mid-market B2B teams.

Unhaze finds the leads that sales teams are most likely to close right now. We do this by analyzing previous deals and continuously monitoring for similar traits among all our collected company data.

By focusing on the right leads (at the right time!), we can almost double win rates.",Denmark,"['SaaS', 'B2B', 'Sales', 'AI']",Inactive
28902,S23,"Sidenote is a Chrome extension that turns meeting notes into drafted emails, calendar invites, tickets, and reminders.",United States of America,"['Productivity', 'Automation', 'AI']",Inactive
